internal_id,id_text,tr_oracc,tr_cdli
8915,P203744,ur-{d}nin-geš-zi-da-ta,ur-{d}nin-gesz-zi-da-ta
8916,P203744,lu₂-mar-sa,lu2-mar-sa
8917,P203744,šu,szu
8918,P203744,ba-ti,ba-ti
8919,P203744,iti,iti
8920,P203744,ezem-{d}dumu-zi-ta,ezem-{d}dumu-zi-ta
8921,P203744,iti,iti
8922,P203744,še-sag₁₁-ku₅-še₃,sze-sag11-ku5-sze3
8923,P205055,3(barig),3(barig)
8924,P205055,še,sze
8925,P205055,lugal,lugal
8926,P205055,ur-{d}ba-ba₆,ur-{d}ba-ba6
8927,P205055,kurušda,kuruszda
8928,P205055,3(ban₂),3(ban2)
8929,P205055,lu₂-kal-la,lu2-kal-la
8930,P205055,5(diš),5(disz)
8931,P205055,sila₃,sila3
8932,P205055,še,sze
8933,P205055,šah₂,szah2
8934,P205055,7(diš),7(disz)
8935,P205055,sila₃,sila3
8936,P205055,še,sze
8937,P205055,mušen,muszen
8938,P205055,iti,iti
8939,P205055,še-sag₁₁-ku₅,sze-sag11-ku5
8940,P205055,u₄,u4
8941,P205055,1(u),1(u)
8942,P205055,la₂,la2
8943,P205055,1(diš)-kam,1(disz)-kam
8944,P205055,mu,mu
8945,P205055,en,en
8946,P205055,eridu{ki},eridu{ki}
8947,P206515,2(ban₂),2(ban2)
8948,P206515,dabin,dabin
8949,P206515,lugal,lugal
8950,P206515,e₂-muhaldim-še₃,e2-muhaldim-sze3
8951,P206515,ki,ki
8952,P206515,ma-an-šum₂-ta,ma-an-szum2-ta
8953,P206515,kur-ta-mu-gi₄,kur-ta-mu-gi4
8954,P206515,šu,szu
8955,P206515,ba-ti,ba-ti
8956,P206515,ur-ki-gu-la,ur-ki-gu-la
8957,P206515,dumu,dumu
8958,P206515,ur-{d}ba-ba₆,ur-{d}ba-ba6
8959,P203340,1(u),1(u)
8960,P203340,1(aš),1(asz)
8961,P203340,1(ban₂),1(ban2)
8962,P203340,še,sze
8963,P203340,gur,gur
8964,P203340,lugal,lugal
8965,P203340,la₂-ia₃,la2-ia3
8966,P203340,su-ga,su-ga
8967,P203340,ku-li,ku-li
8968,P203340,zi₃-KA-še₃,zi3-KA-sze3
8969,P203340,ba-an-si,ba-an-si
8970,P203340,{d}nanše-kam,{d}nansze-kam
8971,P203340,šu,szu
8972,P203340,ba-ti,ba-ti
8973,P203340,kišib₃,kiszib3
8974,P203340,lu₂-{d}nin-gir₂-su,lu2-{d}nin-gir2-su
8975,P203340,dumu,dumu
8976,P203340,ba-zi,ba-zi
8977,P203340,iti,iti
8978,P203340,ezem-{d}li₉-si₄,ezem-{d}li9-si4
8979,P203340,mu,mu
8980,P203340,us₂-sa,us2-sa
8981,P203340,ur-bi₂-lum{ki},ur-bi2-lum{ki}
8982,P203340,ba-hul,ba-hul
8983,P203340,lu₂-{d}nin-gir₂-su,lu2-{d}nin-gir2-su
8984,P203340,dub-sar,dub-sar
8985,P203340,dumu,dumu
8986,P203340,ba-zi,ba-zi
8987,P206078,2(aš),2(asz)
8988,P206078,še,sze
8989,P206078,gur,gur
8990,P206078,ki,ki
8991,P206078,ur-bad₃-tibirₓ(KU)-ra-ta,ur-bad3-tibirx(KU)-ra-ta
8992,P206078,kišib₃,kiszib3
8993,P206078,lugal-gu₂-gal,lugal-gu2-gal
8994,P206078,giri₃,giri3
8995,P206078,ur-nig₂,ur-nig2
8996,P206078,dumu,dumu
8997,P206078,ur-{d}suen,ur-{d}suen
8998,P206078,su-su-dam,su-su-dam
8999,P206078,mu,mu
9000,P206078,us₂-sa,us2-sa
9001,P206078,si-mu-ru-um{ki},si-mu-ru-um{ki}
9002,P206078,ba-hul,ba-hul
9003,P206078,lugal-gu₂-gal,lugal-gu2-gal
9004,P206078,dub-sar,dub-sar
9005,P206078,dumu,dumu
9006,P206078,lu₂-{d}ba-ba₆,lu2-{d}ba-ba6
9007,P203477,3(u),3(u)
9008,P203477,9(aš),9(asz)
9009,P203477,1(barig),1(barig)
9010,P203477,4(ban₂),4(ban2)?
9011,P203477,dabin,dabin
9012,P203477,gur,gur
9013,P203477,ma₂-a,ma2-a
9014,P203477,si-ga,si-ga
9015,P203477,ur-x,ur-[...]
9016,P203477,ki,ki
9017,P203477,nam-ha-ni-ta,nam-ha-ni-ta
9018,P203477,kišib₃,kiszib3
9019,P203477,ur-nigar{gar},ur-nigar{gar}
9020,P203477,dumu,dumu
9021,P203477,ug₃-IL₂,ug3-IL2
9022,P203477,iti,iti
9023,P203477,diri,diri
9024,P203477,še-sag₁₁-ku₅,sze-sag11-ku5
9025,P203477,mu,mu
9026,P203477,ki-maš{ki},ki-masz{ki}
9027,P203477,ba-hul,ba-hul
9028,P203477,ku₅-da,ku5-da
9029,P203477,muhaldim,muhaldim
9030,P203477,dumu,dumu
9031,P203477,ur-{d}ištaran,ur-{d}isztaran
9032,P203477,ur-nigar{gar},ur-nigar{gar}
9033,P203477,dub-sar,dub-sar
9034,P203477,dumu,dumu
9035,P203477,ug₃-IL₂,ug3-IL2
9036,P205821,1(gešʾu),1(gesz'u)
9037,P205821,5(geš₂),5(gesz2)
9038,P205821,4(aš),4(asz)
9039,P205821,3(ban₂),3(ban2)
9040,P205821,še,sze
9041,P205821,gur,gur
9042,P205821,i₃-dub,i3-dub
9043,P205821,a-ša₃,a-sza3
9044,P205821,za-ha-tin,za-ha-tin
9045,P205821,še,sze
9046,P205821,bala-a-še₃,bala-a-sze3
9047,P205821,ki,ki
9048,P205821,lu₂-dingir-ra-ta,lu2-dingir-ra-ta
9049,P205821,kišib₃,kiszib3
9050,P205821,ur-{d}en-lil₂-la₂,ur-{d}en-lil2-la2
9051,P205821,gur,gur
9052,P205821,zabar-bi,zabar-bi
9053,P205821,igi,igi
9054,P205821,e₂-kišib₃-ba-še₃,e2-kiszib3-ba-sze3
9055,P205821,su-su-dam,su-su-dam
9056,P205821,mu,mu
9057,P205821,{d}i-bi₂-{d}suen,{d}i-bi2-{d}suen
9058,P205821,lugal,lugal
9059,P205821,ur-{d}en-lil₂-la₂,ur-{d}en-lil2-la2
9060,P205821,dub-sar,dub-sar
9061,P205821,dumu,dumu
9062,P205821,inim-sa₆,inim-sa6
9063,P205821,kurušda,kuruszda
9064,P203731,1(aš),1(asz)
9065,P203731,še,sze
9066,P203731,gur,gur
9067,P203731,lugal,lugal
9068,P203731,ki,ki
9069,P203731,ur-{d}ba-ba₆-ta,ur-{d}ba-ba6-ta
9070,P203731,e₂,e2
9071,P203731,ur-gu₂-eden-na-ta,ur-gu2-eden-na-ta
9072,P203731,mu,mu
9073,P203731,ur-sa₆-ga-še₃,ur-sa6-ga-sze3
9074,P203731,kišib₃,kiszib3
9075,P203731,er₃-ra-nu-id,er3-ra-nu-id
9076,P203731,dumu-na,dumu-na
9077,P203731,iti,iti
9078,P203731,amar-a-a-si,amar-a-a-si
9079,P203731,mu,mu
9080,P203731,us₂-sa,us2-sa
9081,P203731,ki-maš{ki},ki-masz{ki}
9082,P203731,ba-hul,ba-hul
9083,P203731,er₃-ra-nu-id,er3-ra-nu-id
9084,P203731,dub-sar,dub-sar
9085,P203731,dumu,dumu
9086,P203731,ur-sa₆-ga,ur-sa6-ga
9087,P207586,3(ban₂),3(ban2)
9088,P207586,sila₃,sila3
9089,P207586,{geš}giparₓ(KISAL),{gesz}giparx(KISAL)
9090,P207586,babbar,babbar
9091,P207586,ki,ki
9092,P207586,ur-mes-ta,ur-mes-ta
9093,P207586,kišib₃,kiszib3
9094,P207586,nam-zi-tar-ra,nam-zi-tar-ra
9095,P207586,iti,iti
9096,P207586,ezem-{d}šul-gi,ezem-{d}szul-gi
9097,P207586,nam-zi-tar-ra,nam-zi-tar-ra
9098,P207586,dub-sar,dub-sar
9099,P207586,dumu,dumu
9100,P207586,ba-zi,ba-zi
9101,P205741,1(u),1(u)
9102,P205741,1(aš),1(asz)
9103,P205741,1(barig),1(barig)
9104,P205741,4(ban₂),4(ban2)
9105,P205741,5(diš),5(disz)
9106,P205741,sila₃,sila3
9107,P205741,še,sze
9108,P205741,gur,gur
9109,P205741,še,sze
9110,P205741,nig₂-gal₂-la,nig2-gal2-la
9111,P205741,ki,ki
9112,P205741,lu₂-e₂-sukud-ra₂-ta,lu2-e2-sukud-ra2-ta
9113,P205741,kišib₃,kiszib3
9114,P205741,{d}utu-a,{d}utu-a
9115,P205741,giri₃,giri3
9116,P205741,ka₅-a-mu,ka5-a-mu
9117,P205741,mu,mu
9118,P205741,{d}šu-{d}suen,{d}szu-{d}suen
9119,P205741,lugal-e,lugal-e
9120,P205741,lugal,lugal
9121,P205741,uri₅{ki}-ma-ke₄,uri5{ki}-ma-ke4
9122,P205741,e₂,e2
9123,P205741,{d}šara₂,{d}szara2
9124,P205741,umma{ki},umma{ki}
9128,P205741,dumu,dub-sar
9130,P206495,7(aš),7(asz)
9131,P206495,gun₂,gu2
9132,P206495,4(u),4(u)
9133,P206495,6(diš),6(disz)
9134,P206495,ma-na,ma-na
9135,P206495,siki,siki
9136,P206495,ša₃-bi-ta,sza3-bi-ta
9137,P206495,1(aš),1(asz)
9138,P206495,gun₂,gu2
9139,P206495,1(u),1(u)
9140,P206495,5(diš),5(disz)
9141,P206495,1/2(diš),1/2(disz)
9142,P206495,ma-na,ma-na
9143,P206495,siki-ba,siki-ba
9144,P206495,giri₃-si₃-ga,giri3-si3-ga
9145,P206495,e₂,e2
9146,P206495,{d}ga₂-tum₃-du₁₀,{d}ga2-tum3-du10
9147,P206495,1(aš),1(asz)
9148,P206495,gun₂,gu2
9149,P206495,8(diš),8(disz)
9150,P206495,1/2(diš),1/2(disz)
9151,P206495,ma-na,ma-na
9152,P206495,6(diš),6(disz)
9153,P206495,tug₂,tug2
9154,P206495,ug₃-IL₂,ug3-IL2
9155,P206495,e₂,e2
9156,P206495,{d}ga₂-tum₃-du₁₀,{d}ga2-tum3-du10
9157,P206495,u₃,u3
9158,P206495,e₂,e2
9159,P206495,uru₁₁{ki}-me,uru11<{ki}>-me
9160,P206495,1(aš),1(asz)
9161,P206495,gun₂,gu2
9162,P206495,1(diš),1(disz)
9163,P206495,ma-na,ma-na
9164,P206495,lu₂,lu2
9165,P206495,mar-sa-me,mar-sa-me
9166,P206495,1(u),1(u)
9167,P206495,2(diš),2(disz)
9168,P206495,ma-na,ma-na
9169,P206495,geme₂,geme2-usz-bar
9170,P206495,uš-bar,ka-bar-ra-me
9172,P206495,1(u),5(disz)
9174,P206495,ma-na,ka5-a-mu
9179,P206495,5(u),2(disz)
9188,P206495,5(u),4(disz)
9191,P206495,nig₂-gal₂-la,gal2-la
9192,P206495,nig₂-ka₉,nig2-ka9
9193,P206495,ak,ak
9194,P206495,siki,siki
9195,P206495,giri₃,giri3
9196,P206495,mu-{d}šara₂-še₃,mu-{d}szara2-sze3
9197,P206495,ša₃,sza3
9198,P206495,nigin₆{ki},nigin6{ki}
9199,P202590,1(geš₂),1(gesz2)
9200,P202590,še,sze
9201,P202590,gur,gur
9202,P202590,lugal,lugal
9203,P202590,kišib₃,kiszib3
9204,P202590,ur-dam,ur-dam
9205,P202590,dumu,dumu
9206,P202590,lu₂-{d}ba-ba₆,lu2-{d}ba-ba6
9207,P202590,gaeš₂,gaesz2
9208,P202590,gu₂-ab-ba{ki},gu2-ab-ba{ki}
9209,P202590,mu,mu
9210,P202590,dumu,dumu
9211,P202590,lugal,lugal
9212,P202590,mar-ha-ši{ki}-še₃,mar-ha-szi{ki}-sze3
9213,P202590,ba-tum₂,ba-tum2
9214,P202590,ur-dam,ur-dam
9215,P202590,dumu,dumu
9216,P202590,lu₂-{d}ba-ba₆,lu2-{d}ba-ba6
9217,P202590,gaeš₂,gaesz2
9218,P202590,gu₂-ab-ba{ki},gu2-ab-ba{ki}
9219,P206084,3(barig),3(barig)
9220,P206084,še,sze
9221,P206084,še-ba,sze-ba
9222,P206084,nar,nar
9223,P206084,{d}šul-gi,{d}szul-gi
9224,P206084,i₃-dub,i3-dub
9225,P206084,e₂-gibil₄-le,e2-NE-le
9226,P206084,ki,ki
9227,P206084,ur-nigar{gar}-ta,ur-nigar{gar}-ta
9228,P206084,kišib₃,kiszib3
9229,P206084,nam-mah,nam-mah
9230,P206084,nar,nar
9231,P206084,iti,iti
9232,P206084,amar-a-a-si,amar-a-a-si
9233,P206084,mu,mu
9234,P206084,en-am-gal,en-am-gal-{d}inanna
9239,P204893,1(diš),1(disz)
9240,P204893,udu,udu
9241,P204893,ba-uš₂,ba-usz2
9242,P204893,1(diš),1(disz)
9243,P204893,sila₄,sila4
9244,P204893,ki,ki
9245,P204893,amar-šuba₃-ta,amar-szuba3-ta
9246,P204893,ša₃,sza3
9247,P204893,e₂-udu,e2-udu
9248,P204893,e₂-gal,e2-gal
9249,P204893,iti,iti
9250,P204893,GAN₂-maš,GAN2-masz
9251,P204893,u₄,u4
9252,P204893,1(diš),1(disz)
9253,P204893,ba-zal,ba-zal
9254,P204893,mu,mu
9255,P204893,us₂-sa,us2-sa
9256,P204893,hu-hu-nu-ri{ki},hu-hu-nu-ri{ki}
9257,P204893,ba-hul,ba-hul
9258,P204621,7(aš),7(asz)
9259,P204621,3(barig),3(barig)
9260,P204621,3(ban₂),3(ban2)
9261,P204621,še-geš-i₃,sze-gesz-i3
9262,P204621,gur,gur
9264,P204621,geme₂,gesz
9272,P204621,mu,szu
9275,P204621,ur-ab-ba,en-mah-gal-an-na
9290,P206491,2(diš),2(disz)
9291,P206491,{kuš}du₁₀-gan,{kusz}du10-gan
9292,P206491,šagan-na,szagan-na
9293,P206491,1(diš),1(disz)
9294,P206491,{kuš}du₁₀-gan,{kusz}du10-gan
9295,P206491,1(ban₂),1(ban2)
9297,P206491,{kuš}du₁₀-gan-ti-bala-a,{kusz}du10-gan
9301,P207585,1(barig),1(barig)
9302,P207585,še,sze
9303,P207585,lugal,lugal
9304,P207585,ki,ki
9305,P207585,ša₃-ku₃-ge-ta,sza3-ku3-ge-ta
9306,P207585,ur-{d}šul-pa-e₃,ur-{d}szul-pa-e3
9307,P207585,su-su-dam,su-su-dam
9308,P207585,mu,mu
9309,P207585,ur-{d}šul-pa-e₃-še₃,ur-{d}szul-pa-e3-sze3
9310,P207585,kišib₃,kiszib3
9311,P207585,ur-an-si₄-an-na-tum,ur-an-si4-an-na-tum
9312,P207585,iti,iti
9313,P207585,ezem-{d}šul-gi,ezem-{d}szul-gi
9314,P207585,ur-an-si₄-an-na-tum,ur-an-si4-an-na-tum
9315,P207585,dumu,dumu
9317,P205316,3(u),3(u)
9318,P205316,še,sze
9319,P205316,gur,gur
9320,P205316,lugal,lugal
9321,P205316,la₂-ia₃,la2-ia3
9322,P205316,su-ga,su-ga
9323,P205316,ki,ki
9324,P205316,lu₂-gi-na-ta,lu2-gi-na-ta
9325,P205316,kišib₃,kiszib3
9326,P205316,lu₂-uš-gi-na,lu2-us2-gi-na
9327,P205316,giri₃,giri3
9328,P205316,lu₂-{d}inanna,lu2-{d}inanna
9329,P205316,gu-za-la₂,gu-za-la2
9330,P205316,mu,mu
9336,P205316,dumu,dub-sar
9338,P204854,2(u),2(u)
9339,P204854,7(aš),7(asz)
9340,P204854,2(barig),2(barig)
9341,P204854,še,sze
9342,P204854,gur,gur
9343,P204854,lugal,lugal
9344,P204854,ša₃-gal,sza3-gal
9345,P204854,udu-še₃,udu-sze3
9346,P204854,ki,ki
9347,P204854,ur-ba-gara₂-ta,ur-ba-gara2-ta
9348,P204854,kišib₃,kiszib3
9349,P204854,lu₂-me-lam₂,lu2-me-lam2
9350,P204854,giri₃,giri3
9351,P204854,i-ta-e₃-a,i-ta-e3-a
9352,P204854,iti,iti
9353,P204854,GAN₂-maš,GAN2-masz
9354,P204854,mu,mu
9355,P204854,us₂-sa,us2-sa
9356,P204854,en-unu₆-gal-{d}inanna,en-unu6-gal-{d}inanna
9357,P204854,ba-a-hun,ba-a-hun
9358,P204854,lu₂-me-lam₂,lu2-me-lam2
9359,P204854,dub-sar,dub-sar
9360,P204854,dumu,dumu
9361,P204854,lu₂-kal-la,lu2-kal-la
9362,P204801,1(barig),1(barig)
9363,P204801,u₂-kur,u2-kur
9364,P204801,lugal,lugal
9365,P204801,1(ban₂),1(ban2)
9366,P204801,numun,numun
9367,P204801,za₃-hi-li{sar},za3-<hi>-li{sar}
9368,P204801,ki,ki
9369,P204801,ša₃-da-ta,sza3-da-ta
9370,P204801,kišib₃,kiszib3
9371,P204801,lu₂-{geš}gigir,lu2-{gesz}gigir
9372,P204801,dumu,dumu
9373,P204801,u₂-lu-lu,u2-lu-udu
9374,P204801,numun,numun
9375,P204801,a-ša₃,a-sza3
9376,P204801,suhur,suhur
9377,P204801,u₃,u3
9378,P204801,gir₂-nun-še₃,gir2-nun-sze3
9379,P204801,iti,iti
9380,P204801,mu-šu-du₇,mu-szu-du7
9381,P204801,mu,mu
9382,P204801,en-unu₆-gal-{d}inanna,en-unu6-gal-{d}inanna
9383,P204801,ba-hun,ba-hun
9384,P204801,lu₂-{geš}gigir,lu2-{gesz}gigir
9385,P204801,dumu,dumu
9386,P204801,ur-sa₆-ga,ur-sa6-ga
9387,P202789,3(barig),3(barig)
9388,P202789,dabin,dabin
9389,P202789,lugal,lugal
9390,P202789,ki,ki
9391,P202789,ur-{d}utu-ta,ur-{d}utu-ta
9392,P202789,kišib₃,kiszib3
9393,P202789,lugal-me-lam₂,lugal-me-lam2
9394,P202789,iti,iti
9395,P202789,GAN₂-maš,GAN2-masz
9396,P202789,mu,mu
9397,P202789,us₂-sa,us2-sa
9398,P202789,ki-maš{ki},ki-masz{ki}
9399,P202789,ba-hul,ba-hul
9400,P202789,lugal-me-lam₂,lugal-me-lam2
9401,P202789,dub-sar,dub-sar
9402,P202789,dumu,dumu
9403,P202789,ur-{d}x,ur-{d}[...]
9404,P203426,1(diš),1(disz)
9405,P203426,ma-na,ma-na
9406,P203426,šim,szim
9407,P203426,1(diš),1(disz)
9408,P203426,sila₃,sila3
9409,P203426,še-li,sze-li
9410,P203426,3(diš),3(disz)
9411,P203426,sila₃,sila3
9412,P203426,esir₂,esir2
9413,P203426,e₂-a,e2-a
9414,P203426,dug,dug
9415,P203426,dida,dida
9416,P203426,a-da,a-da-BI-ke4
9426,P203426,ki-maš{ki},hu-ur5-ti{ki}
9430,P203426,dub-sar,dumu
9432,P205157,5(diš),5(disz)
9433,P205157,ma₂,ma2
9434,P205157,1(geš₂),1(gesz2)
9435,P205157,gur,gur
9436,P205157,3(diš),3(disz)
9437,P205157,ma₂,ma2
9438,P205157,5(u),5(u)
9439,P205157,gur,gur
9440,P205157,3(diš),3(disz)
9441,P205157,ma₂,ma2
9442,P205157,4(u),4(u)
9443,P205157,gur,gur
9444,P205157,1(diš),1(disz)
9445,P205157,ma₂,ma2
9446,P205157,3(u),3(u)
9447,P205157,gur,gur
9448,P205157,ma₂,ma2
9449,P205157,še,sze
9450,P205157,e₂-kikken₂,e2-kikken2
9451,P205157,iti,iti
9452,P205157,ezem-{d}li₉-si₄,ezem-{d}li9-si4
9453,P205157,u₄,u4
9454,P205157,6(diš),6(disz)
9455,P205157,ba-zal,ba-zal
9456,P205157,mu,mu
9457,P205157,en,en
9458,P205157,eridu{ki},eridu{ki}
9459,P205157,ba-hun,ba-hun
9460,P205568,1(aš),1(asz)
9461,P205568,gun₂,gu2
9462,P205568,la₂,la2
9463,P205568,1(diš),1(disz)
9464,P205568,ma-na,ma-na
9465,P205568,siki-gi,<siki>
9466,P205568,ki,gi
9476,P205568,dumu,dub-sar
9477,P205568,na-mu,dumu
9478,P204667,6(diš),6(disz)
9479,P204667,sila₃,sila3
9480,P204667,i₃-geš,i3-gesz
9481,P204667,1(barig),1(barig)
9482,P204667,3(ban₂),3(ban2)
9483,P204667,duh,duh
9484,P204667,geš-i₃,gesz-i3
9485,P204667,lugal,lugal
9486,P204667,nig₂,nig2
9487,P204667,u₄,u4
9488,P204667,tuš-a,tusz-a
9489,P204667,he₂-dab₅-še₃,he2-dab5-sze3
9490,P204667,ki,ki
9491,P204667,ur-ab-ba-ta,ur-ab-ba-ta
9492,P204667,lu₂-{d}nin-šubur-ke₄,lu2-{d}nin-szubur-ke4
9493,P204667,šu,szu
9494,P204667,ba-ti,ba-ti
9495,P204667,iti,iti
9496,P204667,GAN₂-maš,GAN2-masz
9497,P204667,mu,mu
9498,P204667,us₂-sa,us2-sa
9499,P204667,gu-za,gu-za
9500,P204667,{d}en-lil₂-la₂,{d}en-lil2-la2
9501,P204667,ba-dim₂,ba-dim2
9502,P204667,lu₂-{d}nin-šubur,lu2-{d}nin-szubur
9503,P204667,dub-sar,dub-sar
9504,P204667,dumu,dumu
9505,P204667,lu₂-{d}ba-ba₆,lu2-{d}ba-ba6
9506,P205030,5(geš₂),5(gesz2)
9507,P205030,5(u),5(u)
9508,P205030,kuš,kusz
9510,P205030,gu₇-a,gu7-a
9511,P205030,ki,ki
9512,P205030,du₁₁-ga-zi-da-ta,du11-ga-zi-da-ta
9513,P205030,mu,mu
9514,P205030,engar-re-ne-še₃,engar-re-ne-sze3
9515,P205030,tul₂-ta,tul2-ta
9516,P205030,šu,szu
9517,P205030,ba-ti,ba-ti
9518,P205030,iti,iti
9519,P205030,munu₄-gu₇,munu4-gu7
9520,P205030,mu,mu
9521,P205030,en,en
9522,P205030,eridu{ki},eridu{ki}
9523,P205030,ba-hun,ba-hun
9524,P202893,5(u),5(u)
9525,P202893,5(aš),5(asz)
9526,P202893,4(barig),4(barig)
9527,P202893,še,sze
9528,P202893,gur,gur
9529,P202893,lugal,lugal
9530,P202893,zi₃-KA-še₃,zi3-KA-sze3
9531,P202893,ki,ki
9532,P202893,ur-{d}ig-alim-ta,ur-{d}ig-alim-ta
9533,P202893,ur-{d}ba-ba₆,ur-{d}ba-ba6
9534,P202893,dumu,dumu
9535,P202893,lugal-sig,lugal-sig
9536,P202893,šu,szu
9537,P202893,ba-ti,ba-ti
9538,P202893,iti,iti
9539,P202893,ezem-{d}šul-gi,ezem-{d}szul-gi
9540,P202893,mu,mu
9541,P202893,ša-aš-ru-um{ki},sza-asz-ru-um{ki}
9542,P202893,ba-hul,ba-hul
9543,P202908,2(barig),2(barig)
9544,P202908,3(ban₂),3(ban2)
9545,P202908,še,sze
9546,P202908,lugal,lugal
9547,P202908,ša₃-gal,sza3-gal
9548,P202908,erin₂-na-še₃,erin2-na-sze3
9549,P202908,ki,ki
9550,P202908,lu₂-kal-la-ta,lu2-kal-la-ta
9551,P202908,ma₂,ma2
9552,P202908,ma-an-šum₂-ta,ma-an-szum2-ta
9553,P202908,e₂,e2
9554,P202908,gu-za-la₂-me,gu-za-la2-me
9555,P202908,kišib₃,kiszib3
9556,P202908,lugal-ša₃-la₂,lugal-sza3-la2
9566,P204695,2(aš),2(asz)
9567,P204695,1(barig),1(barig)
9568,P204695,5(ban₂),5(ban2)
9569,P204695,8(diš),8(disz)
9570,P204695,sila₃,sila3
9571,P204695,še,sze
9572,P204695,gur,gur
9573,P204695,lugal,lugal
9574,P204695,ki,ki
9575,P204695,nam-ha-ni-ta,nam-ha-ni-ta
9576,P204695,kišib₃,kiszib3
9577,P204695,lu₂-dingir-ra,lu2-dingir-ra
9578,P204695,iti,iti
9579,P204695,ezem-{d}ba-ba₆,ezem-{d}ba-ba6
9580,P204695,mu,mu
9581,P204695,en,en
9582,P204695,{d}nanna,{d}nanna
9583,P204695,ba-hun,ba-hun
9584,P204695,lu₂-dingir-ra,lu2-dingir-ra
9585,P204695,dumu,dumu
9586,P204695,i₃-li₂-mu,i3-li2-GU10
9587,P204695,lu₂-ur₃,lu2
9588,P204800,7(geš₂),7(gesz2)
9589,P204800,1(u),1(u)
9590,P204800,5(diš),5(disz)
9591,P204800,geme₂,geme2
9592,P204800,u₄,u4
9593,P204800,1(diš)-še₃,1(disz)-sze3
9594,P204800,ki,ki
9595,P204800,lu₂-{d}na-ru₂-a-ta,lu2-{d}na-ru2-a-ta
9596,P204800,kišib₃,kiszib3
9597,P204800,lu₂-gu-la,lu2-gu-la
9598,P204800,dumu,dumu
9599,P204800,ur-{d}igi-zi-bar-ra,ur-{d}igi-zi-bar-ra
9600,P204800,iti,iti
9601,P204800,še-sag₁₁-ku₅,sze-sag11-ku5
9602,P204800,mu,mu
9603,P204800,en-unu₆-gal,en-unu6-gal
9604,P204800,{d}inanna,{d}inanna
9605,P204800,ba-hun,ba-hun
9606,P204800,lu₂-gu-la,lu2-gu-la
9607,P204800,dub-sar,dub-sar
9608,P204800,dumu,dumu
9609,P204800,ur-{d}igi-zi-bar-ra,ur-{d}igi-zi-bar-ra
9610,P204224,3(barig),3(barig)
9611,P204224,še,sze
9612,P204224,lugal,lugal
9613,P204224,še,sze
9614,P204224,ur₅-ra,ur5-ra
9615,P204224,i₃-dub,i3-dub
9616,P204224,he-gal₂-ta,he-gal2-ta
9617,P204224,ki,ki
9618,P204224,sanga,sanga
9619,P204224,{d}nin-mar{ki}-ta,{d}nin-mar{ki}-ta
9620,P204224,kišib₃,kiszib3
9621,P204224,ur-{d}lamma,ur-{d}lamma
9622,P204224,dumu,dumu
9623,P204224,na-ba-sa₆,na-ba-sa6
9624,P204224,iti,iti
9625,P204224,amar-a-a-si,amar-a-a-si
9626,P204224,mu,mu
9627,P204224,amar-{d}suen,amar-{d}suen
9628,P204224,lugal,lugal
9629,P204224,ur-{d}lamma,ur-{d}lamma
9630,P204224,dub-sar,dub-sar
9631,P204224,dumu,dumu
9632,P204224,na-ba-sa₆,na-ba-sa6
9633,P202802,1(diš),1(disz)
9634,P202802,udu,udu
9635,P202802,gab₂-ŠA₃,gab2-SZA3
9636,P202802,mu-DU,mu-tum2
9637,P202802,kišib₃,kiszib3
9638,P202802,ur-{d}šul-pa-e₃,ur-{d}szul-pa-e3
9639,P202802,dumu,dumu
9640,P202802,lugal-DU,lugal-DU
9641,P202802,mu,mu
9642,P202802,us₂-sa,us2-sa
9643,P202802,e₂,e2
9644,P202802,puzur₄-{d}da-gan,puzur4-{d}da-gan
9645,P202802,ba-du₃,ba-du3
9646,P202802,mu,mu
9647,P202802,us₂-sa-bi,us2-sa-bi
9648,P202802,ur-{d}šul-pa-e₃,ur-{d}szul-pa-e3
9649,P202802,sipa,sipa
9650,P202802,dumu,dumu
9651,P202802,lugal-DU,lugal-DU
9652,P202802,ARAD₂,ARAD2
9653,P202802,{d}nanše,{d}nansze
9654,P206499,5(diš),5(disz)
9655,P206499,sila₃,sila3
9656,P206499,kaš,kasz
9657,P206499,5(diš),5(disz)
9658,P206499,sila₃,sila3
9659,P206499,ninda,ninda
9660,P206499,lu₂-ur₂-ka,lu2-ur2-ka
9661,P206499,sukkal,sukkal
9662,P206499,1(ban₂),1(ban2)
9663,P206499,kaš,kasz
9664,P206499,1(ban₂),1(ban2)
9665,P206499,ninda,ninda
9666,P206499,sa₂-du₁₁,sa2-du11
9667,P206499,u₄,u4
9668,P206499,2(diš)-kam,2(disz)-kam
9669,P206499,ARAD₂-{d}nanna,ARAD2-{d}nanna
9670,P206499,sukkal,sukkal
9671,P206499,3(diš),3(disz)
9672,P206499,sila₃,sila3
9673,P206499,kaš,kasz
9674,P206499,3(diš),3(disz)
9675,P206499,sila₃,sila3
9676,P206499,ninda,ninda
9677,P206499,a-hu-ṭa-ab,"a-hu-t,a-ab"
9678,P206499,lu₂-kas₄,lu2-kas4
9679,P206499,5(diš),5(disz)
9680,P206499,sila₃,sila3
9681,P206499,kaš,kasz
9682,P206499,5(diš),5(disz)
9683,P206499,sila₃,sila3
9684,P206499,ninda,ninda
9685,P206499,{d}nanna-ku₃-zu,{d}nanna-ku3-zu
9686,P206499,sukkal,sukkal
9687,P206499,3(diš),3(disz)
9688,P206499,sila₃,sila3
9689,P206499,kaš,kasz
9690,P206499,2(diš),2(disz)
